LYLTY_CARD_NBR,stores,purchases,products,mean_of_products,mean_of_sales,min_of_size,max_of_size,brands,lifestage,min_of_days_difference,max_of_days_difference,type_of_customer,Cluster_KMeans
137122,1,6,6,2.0,5.7,150,200,5,1,9.0,294.0,3.0,1
137123,1,6,6,2.0,9.299999999999999,110,380,6,5,32.0,300.0,3.0,0
137124,1,8,7,1.875,5.95,90,175,6,4,45.0,355.0,3.0,0
137125,1,5,5,2.0,8.16,110,380,4,5,26.0,357.0,2.0,0
137126,1,6,6,2.0,7.266666666666667,150,330,4,2,2.0,352.0,3.0,1
137127,1,6,6,2.0,8.799999999999999,134,250,4,2,39.0,299.0,1.0,4
137128,1,8,7,2.0,7.3,150,175,7,5,48.0,362.0,3.0,0
137129,1,8,9,2.0,6.533333333333333,110,330,7,6,49.0,346.0,2.0,0
137130,1,7,7,2.0,7.485714285714286,110,380,7,6,42.0,355.0,3.0,0
137131,1,5,4,2.0,5.6,150,175,3,4,0.0,278.0,1.0,3
137132,1,5,5,2.0,6.08,110,300,5,5,101.0,265.0,1.0,3
137133,1,4,4,2.0,7.15,150,190,4,7,290.0,329.0,3.0,2
137134,1,4,4,2.0,7.2,134,220,4,3,24.0,292.0,3.0,1
137135,1,7,6,2.0,6.228571428571429,134,175,5,2,25.0,279.0,3.0,1
137136,1,6,5,2.0,5.766666666666667,110,200,5,5,49.0,212.0,2.0,0
137137,1,4,4,2.0,5.65,150,210,3,5,27.0,264.0,3.0,0
137138,1,7,7,2.0,6.114285714285715,90,300,7,7,5.0,362.0,3.0,0
137139,1,6,6,2.0,7.7,150,300,4,7,144.0,348.0,3.0,0
137140,1,4,4,2.0,8.8,175,330,4,7,94.0,359.0,2.0,0
137141,1,8,7,2.0,7.075,110,330,6,6,7.0,182.0,1.0,3
137142,1,8,8,2.0,7.9,134,330,6,1,12.0,312.0,2.0,4
137143,1,9,9,2.111111111111111,8.677777777777777,110,330,8,2,59.0,351.0,1.0,4
137144,1,9,9,1.8888888888888888,6.466666666666667,110,200,6,6,47.0,357.0,1.0,3
137145,1,7,7,2.0,8.171428571428573,110,380,5,6,21.0,257.0,3.0,0
137146,1,7,7,2.0,7.3428571428571425,134,300,7,5,56.0,218.0,3.0,0
137147,1,7,7,2.0,5.828571428571429,134,175,6,2,126.0,358.0,2.0,4
137148,1,7,7,2.0,8.4,110,330,7,7,8.0,265.0,2.0,0
137149,1,6,6,2.0,8.233333333333333,150,330,6,7,97.0,350.0,3.0,0
137150,1,6,6,2.0,6.366666666666667,134,200,5,7,54.0,333.0,2.0,0
137151,1,5,5,2.0,8.52,110,330,4,7,105.0,309.0,3.0,0
137152,1,5,4,2.0,7.08,90,270,4,7,58.0,282.0,2.0,0
137153,1,7,7,2.0,7.285714285714286,150,300,6,6,30.0,353.0,1.0,3
137154,1,3,3,2.0,8.200000000000001,134,330,3,2,3.0,359.0,3.0,1
137155,1,3,3,2.0,6.2,150,250,3,7,12.0,164.0,1.0,3
137156,1,10,10,2.0,6.58,90,175,6,6,14.0,349.0,2.0,0
137157,1,4,4,2.0,5.55,90,200,4,7,14.0,210.0,1.0,3
137158,1,7,6,2.0,5.742857142857143,165,300,6,6,14.0,246.0,3.0,0
137159,1,6,6,1.8333333333333333,6.483333333333333,125,300,6,5,53.0,316.0,2.0,0
137160,1,8,8,2.0,6.5,110,300,6,6,81.0,341.0,2.0,0
137161,1,5,4,2.0,8.48,150,190,4,5,145.0,358.0,3.0,0
137162,1,9,9,2.0,6.866666666666667,110,200,7,5,1.0,344.0,2.0,0
137163,1,2,2,2.0,8.1,70,330,2,1,174.0,298.0,3.0,1
137164,1,10,10,2.0,6.0,90,300,8,2,22.0,277.0,3.0,1
137165,1,3,3,2.0,6.533333333333334,110,175,3,7,106.0,323.0,3.0,2
137166,1,2,2,2.0,7.4,175,330,2,1,195.0,329.0,3.0,1
137167,1,10,9,2.0,7.44,134,330,7,2,2.0,298.0,3.0,1
137168,1,4,3,2.0,8.75,134,150,2,5,6.0,301.0,2.0,0
137169,1,6,6,2.0,7.7,150,380,5,1,100.0,306.0,3.0,1
137170,1,6,5,2.0,8.566666666666666,134,330,5,7,36.0,346.0,1.0,3
137171,1,7,7,2.0,7.314285714285715,110,300,6,5,28.0,294.0,2.0,0
137172,1,4,4,2.0,7.45,134,300,4,5,63.0,310.0,2.0,0
137173,1,8,8,2.0,8.375,134,380,5,6,31.0,356.0,2.0,0
137174,1,8,8,2.0,6.375,125,300,7,2,55.0,353.0,2.0,4
137175,1,4,4,2.0,5.85,175,300,4,1,33.0,290.0,2.0,4
137176,1,4,4,2.0,6.75,110,190,4,1,94.0,273.0,3.0,1
137177,1,9,9,2.0,6.2444444444444445,110,200,8,6,7.0,260.0,1.0,3
137178,1,9,9,2.111111111111111,7.133333333333334,90,330,6,6,43.0,359.0,2.0,0
137179,1,9,8,2.0,7.422222222222222,110,380,6,6,5.0,354.0,3.0,0
137180,1,6,6,2.0,7.433333333333334,110,175,6,5,6.0,362.0,1.0,3
137181,1,8,8,2.0,7.775,165,330,7,5,11.0,363.0,2.0,0
137182,1,5,5,2.0,6.88,134,175,5,7,196.0,281.0,1.0,3
137183,1,6,6,2.0,6.566666666666667,150,175,5,5,9.0,336.0,2.0,0
137184,1,6,6,2.0,7.466666666666666,110,270,5,7,9.0,339.0,3.0,0
137185,1,6,6,2.0,6.166666666666667,150,210,5,1,193.0,361.0,1.0,4
137186,1,7,7,2.0,7.228571428571429,90,200,5,6,55.0,362.0,2.0,0
137187,1,5,5,2.0,6.44,110,300,4,7,18.0,355.0,3.0,0
137188,1,9,9,2.2222222222222223,8.488888888888889,134,330,5,4,8.0,353.0,3.0,0
137189,1,2,2,2.0,5.199999999999999,175,200,2,1,12.0,295.0,3.0,1
137190,1,4,4,2.0,9.15,110,380,4,4,114.0,241.0,3.0,0
137191,1,4,3,2.0,6.300000000000001,170,200,3,7,18.0,337.0,3.0,0
137192,1,9,9,2.0,7.51111111111111,110,380,4,4,21.0,356.0,1.0,3
137193,1,4,4,2.0,5.55,70,175,4,4,183.0,251.0,1.0,3
137194,1,5,4,2.0,8.48,175,270,4,7,30.0,325.0,3.0,0
137195,1,6,6,2.0,7.466666666666666,170,300,5,5,95.0,305.0,1.0,3
137196,1,5,5,2.0,7.760000000000001,134,175,5,5,27.0,262.0,3.0,0
137197,1,5,5,2.0,7.76,150,190,4,5,69.0,264.0,1.0,3
137198,1,5,5,2.0,7.92,150,380,5,7,73.0,352.0,3.0,0
137199,1,5,4,2.0,7.32,110,170,4,7,53.0,287.0,3.0,0
137200,1,2,2,2.0,4.3,150,175,2,5,39.0,117.0,3.0,2
137201,1,3,3,2.0,7.2,150,250,3,6,11.0,238.0,2.0,0
137202,1,11,10,2.0,6.381818181818182,134,200,7,5,63.0,295.0,1.0,3
137203,1,4,4,2.0,6.7,165,175,3,7,48.0,165.0,3.0,2
137204,1,11,10,2.0,7.618181818181818,110,330,7,1,49.0,352.0,2.0,4
137205,1,5,5,2.0,7.08,125,175,4,4,188.0,296.0,1.0,3
137206,1,5,5,2.0,8.32,150,330,4,4,115.0,364.0,3.0,0
137207,1,4,4,2.0,7.3500000000000005,110,175,4,5,2.0,170.0,1.0,3
137208,1,5,5,2.0,5.5600000000000005,90,200,4,2,52.0,271.0,2.0,4
137209,1,5,5,1.8,7.08,125,175,3,7,50.0,320.0,3.0,0
137210,1,9,8,2.0,8.066666666666668,134,330,7,6,40.0,352.0,3.0,0
137211,1,3,3,2.0,5.066666666666666,150,200,2,5,180.0,335.0,3.0,2
137212,1,6,6,2.0,7.300000000000001,170,380,5,5,20.0,224.0,1.0,3
137213,1,9,8,2.0,7.555555555555555,70,380,6,6,10.0,342.0,3.0,0
137214,1,4,4,2.0,6.7,175,200,3,7,16.0,301.0,2.0,0
137215,1,4,4,2.0,5.85,70,170,4,5,84.0,341.0,2.0,0
137216,1,4,4,2.0,7.050000000000001,90,170,4,5,36.0,362.0,1.0,3
137217,1,4,4,2.0,6.6000000000000005,134,300,4,5,70.0,325.0,3.0,0
137218,1,6,5,2.0,8.5,135,175,3,5,30.0,328.0,1.0,3
137219,1,12,12,2.0,7.266666666666667,110,300,8,6,30.0,363.0,2.0,0
137220,1,9,8,2.0,8.533333333333333,110,330,6,2,163.0,311.0,3.0,1
137221,1,4,4,2.0,7.8500000000000005,150,330,3,2,182.0,361.0,3.0,1
137222,1,5,5,2.0,5.5600000000000005,150,300,4,6,113.0,308.0,1.0,3
137223,1,7,6,2.0,6.714285714285714,134,175,5,6,40.0,348.0,1.0,3
137224,1,5,5,2.0,9.92,134,380,4,7,23.0,309.0,2.0,0
137225,1,4,4,2.0,5.7,150,300,3,1,172.0,334.0,1.0,4
137226,1,9,9,2.2222222222222223,7.7555555555555555,90,210,8,2,22.0,315.0,1.0,4
137227,1,5,5,2.0,7.24,134,300,5,1,35.0,244.0,3.0,1
137228,1,4,4,2.0,5.550000000000001,125,200,4,5,176.0,289.0,2.0,2
137229,1,7,7,2.142857142857143,8.142857142857142,110,300,6,4,43.0,348.0,1.0,3
137230,1,7,7,2.0,6.257142857142858,110,210,5,7,14.0,303.0,2.0,0
137231,1,2,2,2.0,9.0,175,330,2,5,40.0,335.0,3.0,0
137232,1,6,6,1.8333333333333333,6.866666666666666,110,300,6,7,47.0,348.0,1.0,3
137233,1,7,7,2.0,8.342857142857143,134,380,5,6,13.0,294.0,2.0,0
137234,1,3,3,2.0,9.133333333333333,134,175,2,7,66.0,236.0,3.0,2
137235,1,2,2,2.0,8.5,150,150,2,5,271.0,326.0,1.0,3
137236,1,1,1,2.0,6.2,180,180,1,2,140.0,140.0,2.0,4
137237,1,6,6,2.0,6.666666666666667,90,175,4,5,2.0,364.0,1.0,3
137238,1,11,11,2.0,6.872727272727272,110,300,8,5,102.0,326.0,3.0,0
137239,1,5,5,1.8,5.8,110,175,4,1,52.0,315.0,3.0,1
137240,1,6,5,2.0,8.1,150,175,4,1,2.0,329.0,3.0,1
137241,1,2,2,2.0,6.9,175,300,2,7,83.0,113.0,3.0,2
137242,1,2,2,2.0,5.9,170,300,2,3,8.0,323.0,2.0,4
137243,1,9,8,1.8888888888888888,6.155555555555555,90,175,8,6,16.0,317.0,3.0,0
137244,1,9,8,2.0,7.311111111111111,134,300,7,4,39.0,346.0,1.0,3
137245,1,9,9,1.8888888888888888,8.066666666666666,110,175,6,2,41.0,336.0,2.0,4
137246,1,6,6,2.0,7.7,90,175,5,5,23.0,301.0,2.0,0
137247,1,7,7,2.0,7.114285714285714,110,300,6,6,6.0,284.0,3.0,0
137248,1,2,1,2.0,5.2,150,150,1,7,144.0,242.0,3.0,2
137249,1,5,5,2.0,6.279999999999999,90,165,4,1,65.0,334.0,2.0,4
137250,1,9,9,1.8888888888888888,6.0,110,300,6,2,17.0,323.0,3.0,1
137251,1,9,9,2.0,6.38,134,220,8,5,8.0,273.0,3.0,0
137252,1,5,5,2.0,7.2,150,175,5,7,12.0,263.0,1.0,3
137253,1,6,6,2.0,6.266666666666667,70,300,5,7,31.0,343.0,3.0,0
137254,1,6,6,2.0,7.133333333333333,134,330,5,5,2.0,345.0,1.0,3
137255,1,6,6,2.0,7.233333333333334,134,200,5,7,40.0,307.0,2.0,0
137256,1,6,6,2.0,9.433333333333334,150,380,4,5,81.0,350.0,1.0,3
137257,1,9,9,1.8888888888888888,6.822222222222223,110,300,8,5,68.0,345.0,2.0,0
138000,1,4,4,2.0,5.45,150,175,4,5,1.0,248.0,1.0,3
138001,1,5,5,2.0,6.6,150,330,4,7,57.0,306.0,3.0,0
138002,1,8,8,1.875,6.6375,90,380,6,5,41.0,349.0,1.0,3
138003,1,7,7,1.8571428571428572,5.8999999999999995,150,380,5,6,0.0,359.0,2.0,0
138004,1,3,3,1.6666666666666667,4.333333333333333,175,210,3,1,96.0,357.0,1.0,4
138005,1,4,4,2.0,7.1,134,175,4,7,12.0,349.0,3.0,0
138006,1,8,8,2.0,5.425,134,200,5,2,18.0,357.0,1.0,4
138007,1,3,3,2.0,5.8,110,200,3,1,18.0,302.0,1.0,4
138008,1,5,5,2.0,7.039999999999999,110,250,5,6,120.0,325.0,1.0,3
138009,1,8,8,1.875,6.0875,110,300,6,6,13.0,317.0,2.0,0
138010,1,4,4,2.0,6.65,150,380,4,5,57.0,364.0,1.0,3
138011,1,6,6,2.0,6.3999999999999995,134,210,5,7,9.0,324.0,3.0,0
138012,1,7,7,1.8571428571428572,6.6000000000000005,90,330,5,7,19.0,339.0,2.0,0
138013,1,8,8,2.0,6.35,134,210,7,2,53.0,343.0,2.0,4
138014,1,5,5,2.0,8.040000000000001,110,300,4,4,12.0,220.0,3.0,0
138015,1,9,9,1.8888888888888888,6.022222222222222,110,270,8,6,10.0,363.0,2.0,0
138016,1,15,14,2.0,6.906666666666666,134,190,7,6,25.0,360.0,3.0,0
138017,1,9,9,1.8888888888888888,5.877777777777777,90,220,9,6,6.0,316.0,1.0,3
138018,1,3,3,2.0,6.8,135,175,3,7,100.0,173.0,2.0,2
138019,1,7,7,2.0,5.828571428571428,134,175,4,2,99.0,364.0,1.0,4
138020,1,4,4,2.0,5.85,150,175,3,2,9.0,229.0,3.0,1
138021,1,8,8,2.0,7.125,150,330,7,6,31.0,353.0,3.0,0
138022,1,4,4,2.0,6.95,134,170,4,5,78.0,270.0,1.0,3
138023,1,8,8,1.875,6.7125,150,380,5,2,25.0,319.0,1.0,4
138024,1,5,5,2.0,8.440000000000001,134,300,4,4,5.0,236.0,1.0,3
138025,1,3,3,2.0,5.533333333333334,165,220,3,6,70.0,118.0,1.0,3
138026,1,8,8,2.0,7.525,134,330,7,6,48.0,295.0,1.0,3
138027,1,8,8,2.0,7.3,110,330,7,6,6.0,303.0,2.0,0
138028,1,8,8,2.0,6.975,125,330,7,2,14.0,274.0,2.0,4
138029,1,7,7,2.0,7.9142857142857155,134,330,5,2,27.0,309.0,2.0,4
138030,1,8,8,2.0,8.55,134,380,6,7,3.0,281.0,3.0,0
138031,1,7,7,1.8571428571428572,6.571428571428571,90,300,6,5,5.0,314.0,1.0,3
138032,1,8,8,1.875,5.95,110,330,8,2,57.0,358.0,2.0,4
138033,1,7,7,2.0,7.628571428571428,150,300,5,2,51.0,326.0,3.0,1
138034,1,5,4,2.0,5.84,70,175,4,2,14.0,270.0,3.0,1
138035,1,8,9,2.0,6.733333333333333,125,250,6,5,121.0,355.0,3.0,0
138036,1,6,5,2.0,6.733333333333333,150,300,4,5,80.0,330.0,2.0,0
138037,1,10,10,2.0,7.1,150,300,8,2,14.0,354.0,3.0,1
138038,1,4,4,2.0,7.2,134,300,3,7,28.0,233.0,1.0,3
138039,1,5,5,2.0,5.720000000000001,150,300,5,5,60.0,303.0,2.0,0
138040,1,3,3,2.0,5.8,134,200,3,1,275.0,323.0,1.0,4
138041,1,8,8,2.0,5.9750000000000005,125,330,4,6,61.0,281.0,2.0,0
138042,1,3,3,2.0,7.333333333333333,110,300,3,1,23.0,261.0,3.0,1
138043,1,5,5,2.0,8.36,150,330,4,7,10.0,240.0,1.0,3
138044,1,8,7,2.0,6.7,110,300,5,2,12.0,337.0,1.0,4
138045,1,7,7,2.0,5.9142857142857155,150,300,5,5,9.0,344.0,1.0,3
138046,1,6,6,1.6666666666666667,4.95,125,175,6,7,41.0,316.0,2.0,0
138047,1,8,9,2.0,8.177777777777779,110,380,6,6,40.0,345.0,2.0,0
138048,1,11,10,2.0,7.490909090909091,150,380,9,2,26.0,273.0,2.0,4
138049,1,5,5,2.0,5.8,170,220,4,7,16.0,302.0,3.0,0
138050,1,1,1,2.0,5.4,150,150,1,4,209.0,209.0,1.0,3
138051,1,4,4,2.0,6.3500000000000005,134,210,3,4,7.0,186.0,2.0,4
138052,1,3,3,2.0,7.3999999999999995,110,250,3,4,11.0,222.0,3.0,0
138053,1,5,5,2.0,8.8,150,330,4,4,2.0,288.0,1.0,3
138054,1,3,3,1.6666666666666667,4.5,134,175,3,7,47.0,282.0,1.0,3
138055,1,3,3,2.0,6.266666666666666,160,270,3,1,26.0,193.0,2.0,4
138056,1,8,7,2.0,5.575,150,200,5,2,29.0,351.0,3.0,1
138057,1,3,3,2.0,7.400000000000001,134,175,3,1,2.0,279.0,3.0,1
138058,1,7,7,2.0,5.628571428571428,110,300,5,4,25.0,294.0,3.0,0
138059,1,7,7,2.0,7.485714285714286,70,300,7,4,91.0,304.0,3.0,0
138060,1,8,7,2.0,4.9750000000000005,125,210,4,6,86.0,232.0,2.0,0
138061,1,8,8,2.0,6.7250000000000005,134,210,6,7,7.0,327.0,1.0,3
138062,1,8,8,2.0,8.8,110,300,6,1,58.0,352.0,1.0,4
138063,1,8,8,2.0,7.45,110,330,7,2,102.0,287.0,3.0,1
138064,1,5,5,1.8,6.4,70,270,4,4,47.0,284.0,3.0,0
138065,1,5,5,2.0,8.040000000000001,110,175,5,4,37.0,284.0,3.0,0
138066,1,8,7,2.0,5.475,110,300,5,6,4.0,310.0,1.0,3
138067,1,13,13,1.9230769230769231,7.269230769230769,110,190,6,2,0.0,352.0,2.0,4
138068,1,12,12,2.0,8.483333333333333,110,380,8,2,18.0,335.0,2.0,4
138069,1,13,12,2.0,7.338461538461539,110,330,10,6,12.0,363.0,2.0,0
138070,1,8,8,2.0,5.7,70,300,7,2,71.0,361.0,2.0,4
138071,1,6,6,1.8333333333333333,6.3999999999999995,110,200,4,1,3.0,155.0,3.0,1
138072,1,5,5,2.0,8.040000000000001,175,380,3,4,7.0,347.0,3.0,0
138073,1,6,6,2.0,7.366666666666667,134,300,6,2,89.0,355.0,3.0,1
138074,1,10,10,2.0,6.959999999999999,110,200,8,7,52.0,355.0,1.0,3
138075,1,5,6,2.0,7.066666666666666,110,300,5,2,19.0,195.0,2.0,4
138076,1,6,6,2.0,7.166666666666667,135,180,4,5,113.0,340.0,3.0,0
138077,1,12,11,2.0,7.028571428571429,90,300,10,5,8.0,329.0,2.0,0
138078,1,2,2,2.0,6.7,134,175,2,5,78.0,89.0,2.0,2
138079,1,8,6,2.0,6.65,134,220,6,7,7.0,280.0,3.0,0
138080,1,6,6,2.0,6.7,110,175,5,5,101.0,358.0,3.0,0
138081,1,4,4,2.0,6.25,165,190,4,5,89.0,338.0,3.0,0
138082,1,4,4,2.0,7.4,150,330,3,7,19.0,283.0,2.0,0
138083,1,5,5,2.0,6.4,110,175,4,7,86.0,321.0,2.0,0
138084,1,6,6,1.8333333333333333,5.05,70,175,6,5,115.0,332.0,1.0,3
138085,1,5,5,2.6,9.78,110,175,5,5,152.0,330.0,3.0,0
138086,1,6,6,2.0,6.633333333333333,110,300,6,7,55.0,277.0,2.0,0
138087,1,9,8,2.0,6.955555555555556,150,380,5,7,65.0,326.0,3.0,0
138088,1,4,4,2.0,7.3,90,175,3,2,61.0,271.0,2.0,4
138089,1,3,3,2.0,5.866666666666667,190,210,3,5,9.0,288.0,3.0,0
138090,1,2,2,2.0,10.100000000000001,175,330,2,6,24.0,251.0,1.0,3
138091,1,5,5,2.0,6.279999999999999,150,200,4,7,151.0,289.0,3.0,2
138092,1,7,7,2.0,6.028571428571429,110,210,5,6,74.0,325.0,2.0,0
138093,1,7,7,2.142857142857143,8.928571428571429,135,380,3,2,2.0,316.0,3.0,1
138094,1,7,7,2.0,6.771428571428571,110,300,6,2,30.0,349.0,1.0,4
138095,1,5,5,2.0,5.16,150,200,5,1,5.0,321.0,2.0,4
138096,1,5,5,2.0,5.96,134,175,5,5,23.0,339.0,3.0,0
138097,1,10,10,2.0,8.84,110,380,8,6,6.0,354.0,2.0,0
138098,1,3,3,2.0,8.533333333333333,134,175,2,3,90.0,346.0,3.0,1
138099,1,6,6,2.0,6.733333333333333,150,250,5,5,36.0,353.0,3.0,0
138100,1,6,5,2.0,7.633333333333333,110,300,4,5,21.0,186.0,3.0,0
138101,1,1,1,2.0,6.0,165,165,1,7,12.0,12.0,3.0,2
138102,1,6,6,2.0,6.5,134,200,6,7,30.0,362.0,3.0,0
138103,1,7,7,2.0,6.228571428571429,90,175,7,6,50.0,338.0,3.0,0
138104,1,6,6,2.0,7.066666666666666,150,380,6,5,27.0,223.0,3.0,0
138105,1,6,6,2.0,7.133333333333333,134,330,6,6,10.0,341.0,2.0,0
138106,1,6,6,2.1666666666666665,6.366666666666667,110,200,4,1,22.0,118.0,2.0,4
138107,1,6,6,2.0,6.0,134,220,6,5,55.0,348.0,3.0,0
138108,1,10,10,2.0,6.636363636363637,150,330,8,1,66.0,361.0,3.0,1
138109,1,6,7,2.0,6.485714285714286,125,175,7,2,134.0,341.0,2.0,4
138110,1,5,5,2.0,8.2,165,300,4,5,1.0,237.0,2.0,0
138112,1,6,6,2.0,6.8,134,300,5,6,3.0,263.0,2.0,0
138113,1,2,2,2.0,8.399999999999999,110,150,2,6,35.0,173.0,2.0,2
138114,1,7,7,2.0,7.942857142857143,134,210,6,6,29.0,249.0,1.0,3
138115,1,10,10,2.0,6.659999999999999,110,300,9,1,22.0,352.0,3.0,1
138116,1,7,7,2.0,8.685714285714287,90,380,6,2,57.0,275.0,2.0,4
138117,1,7,7,2.0,7.4,134,330,6,2,18.0,301.0,3.0,1
138118,1,3,3,2.0,6.2,165,175,3,7,35.0,307.0,1.0,3
138119,1,3,3,2.0,7.466666666666666,165,175,3,7,16.0,243.0,3.0,2
138120,1,4,4,2.0,7.25,135,270,4,1,1.0,246.0,3.0,1
138121,1,7,7,2.0,6.6571428571428575,170,270,6,2,18.0,281.0,2.0,4
138122,1,6,6,2.0,5.966666666666666,90,175,5,7,20.0,226.0,2.0,0
138123,1,5,5,2.0,6.04,90,250,4,5,18.0,336.0,2.0,0
138124,1,7,7,2.0,6.142857142857143,134,300,6,5,19.0,350.0,1.0,3
138125,1,3,2,1.6666666666666667,6.733333333333333,110,135,2,4,36.0,315.0,3.0,1
138126,1,11,11,2.0,6.690909090909091,150,300,7,1,64.0,344.0,2.0,4
138127,1,8,7,2.0,7.85,170,300,5,2,73.0,300.0,2.0,4
138128,1,7,8,2.0,5.75,150,220,6,5,10.0,351.0,2.0,0
138129,1,4,4,2.25,9.1,150,330,4,5,2.0,314.0,1.0,3
138130,1,7,6,2.142857142857143,7.028571428571429,134,175,5,5,4.0,195.0,1.0,3
138131,1,4,4,2.0,6.95,110,175,4,5,22.0,345.0,3.0,0
138132,1,3,3,2.0,5.866666666666667,150,175,3,1,67.0,288.0,2.0,4
138133,1,8,8,2.0,6.925,110,300,6,4,70.0,358.0,3.0,0
138134,1,5,4,2.0,8.040000000000001,110,175,4,5,75.0,226.0,3.0,2
138135,1,4,4,2.0,6.8999999999999995,150,300,4,7,103.0,276.0,2.0,0
138136,1,6,6,2.0,7.433333333333334,70,330,5,4,27.0,332.0,3.0,0
138137,1,6,6,2.0,7.366666666666667,134,380,4,5,60.0,357.0,1.0,3
138138,1,7,7,2.0,7.142857142857143,110,200,6,2,15.0,347.0,2.0,4
138139,1,8,8,1.875,5.6125,90,200,6,5,171.0,349.0,1.0,3
138140,1,6,6,1.8333333333333333,5.933333333333334,110,250,6,7,43.0,360.0,1.0,3
138141,1,5,4,2.0,6.720000000000001,150,300,4,5,122.0,285.0,2.0,0
138142,1,10,10,2.0,6.459999999999999,110,330,7,6,28.0,286.0,2.0,0
138143,1,8,8,2.0,6.35,90,175,7,4,9.0,323.0,2.0,0
138144,1,11,11,2.0,6.890909090909091,125,270,9,2,3.0,363.0,3.0,1
138145,1,9,9,2.0,7.6,134,330,6,6,65.0,338.0,2.0,0
138146,1,9,8,2.0,5.711111111111111,110,190,7,2,9.0,285.0,2.0,4
138147,1,8,8,2.0,7.0375,150,330,6,7,44.0,302.0,3.0,0
138148,1,6,5,2.0,5.933333333333334,125,220,5,7,2.0,194.0,2.0,0
138149,1,7,7,2.4285714285714284,8.485714285714286,134,220,6,5,2.0,319.0,1.0,3
138150,1,5,4,2.0,5.279999999999999,110,300,4,5,121.0,305.0,2.0,0
138151,1,5,4,2.0,5.720000000000001,134,200,3,6,2.0,282.0,3.0,0
138152,1,9,8,2.0,7.199999999999999,110,210,7,4,12.0,307.0,1.0,3
138153,1,9,9,2.0,7.7333333333333325,110,380,8,6,115.0,350.0,3.0,0
138154,1,7,6,2.0,6.714285714285714,134,270,5,1,7.0,349.0,3.0,1
138155,1,8,8,1.875,6.125,70,175,6,5,18.0,318.0,1.0,3
138156,1,5,5,1.8,8.459999999999999,125,330,5,5,16.0,343.0,1.0,3
138157,1,6,6,2.0,6.733333333333333,134,380,5,5,2.0,363.0,1.0,3
138158,1,7,7,2.0,8.0,150,330,5,6,1.0,340.0,2.0,0
138159,1,5,5,2.0,4.8,70,165,4,5,14.0,345.0,1.0,3
138160,1,7,7,2.0,6.542857142857143,134,300,6,2,13.0,321.0,3.0,1
138161,1,4,4,2.0,6.8500000000000005,170,175,4,5,58.0,223.0,1.0,3
138162,1,9,9,2.0,7.311111111111111,90,380,7,6,48.0,283.0,2.0,0
138163,1,7,7,2.0,6.914285714285714,110,300,6,4,28.0,342.0,3.0,0
138164,1,8,7,2.0,6.05,150,330,5,1,11.0,311.0,1.0,4
138165,1,6,6,2.0,7.3999999999999995,134,220,6,4,7.0,260.0,1.0,3
138166,1,7,7,2.0,5.857142857142857,150,175,6,1,99.0,299.0,2.0,4
138167,1,4,4,2.0,7.8999999999999995,110,300,4,1,9.0,358.0,3.0,1
138168,1,7,7,2.0,6.285714285714286,165,300,5,1,10.0,349.0,1.0,4
138169,1,6,6,2.0,6.766666666666667,135,330,5,4,4.0,338.0,3.0,0
138170,1,9,9,2.0,6.2444444444444445,150,300,5,6,1.0,273.0,3.0,0
138171,1,6,6,2.0,6.3999999999999995,150,380,5,5,78.0,363.0,1.0,3
138172,1,8,8,2.0,6.825,110,165,5,2,16.0,340.0,1.0,4
138173,1,11,10,2.0,6.9818181818181815,90,180,8,5,4.0,329.0,2.0,0
138174,1,6,6,2.0,6.8,134,270,4,1,55.0,347.0,3.0,1
138175,1,13,10,2.0,7.876923076923077,134,330,6,1,13.0,356.0,3.0,1
138176,1,4,4,2.0,7.1,165,175,3,2,12.0,317.0,2.0,4
138177,1,7,6,2.0,7.857142857142857,110,300,5,2,87.0,285.0,2.0,4
138178,1,10,10,2.0,6.58,90,330,8,6,58.0,362.0,2.0,0
138179,1,6,6,2.0,6.333333333333333,110,300,6,4,5.0,361.0,1.0,3
138180,1,3,3,2.0,6.466666666666668,150,300,3,5,79.0,341.0,1.0,3
138181,1,5,5,2.0,6.44,134,300,5,7,8.0,332.0,3.0,0
138182,1,9,7,2.0,6.777777777777778,110,300,6,6,8.0,332.0,3.0,0
138183,1,12,12,2.0,6.016666666666667,110,300,8,2,132.0,299.0,2.0,4
138184,1,4,4,2.0,7.25,110,175,4,2,133.0,285.0,2.0,4
138185,1,8,8,2.0,6.325,90,175,7,7,36.0,361.0,3.0,0
138186,1,6,6,2.0,7.066666666666666,110,190,5,5,30.0,274.0,1.0,3
138187,1,4,4,2.0,6.1,90,175,4,5,43.0,347.0,3.0,0
138188,1,4,4,2.0,7.4,110,300,4,7,9.0,281.0,3.0,0
138189,1,4,4,2.0,5.75,175,210,3,1,1.0,254.0,2.0,4
138190,1,3,3,2.0,7.066666666666666,150,165,2,1,75.0,286.0,3.0,1
138191,1,8,8,1.875,5.525,110,220,5,1,45.0,250.0,2.0,4
138192,1,10,10,2.0,6.839999999999999,150,300,8,2,15.0,261.0,2.0,4
138193,1,6,5,2.0,7.5,90,380,4,1,6.0,200.0,3.0,1
138194,1,4,4,2.0,8.7,150,330,4,1,79.0,356.0,3.0,1
138195,1,5,5,2.0,5.720000000000001,150,180,3,6,98.0,298.0,2.0,0
138196,1,4,4,2.0,5.5,110,220,4,1,68.0,344.0,1.0,4
138197,1,2,2,2.0,5.9,170,175,2,5,161.0,212.0,3.0,2
